mapmaker_name,mapmaker_id,map_or_book_id,country,city,date,earliest_date_estimate,latest_date_estimate,Map or Book,Original Edition
Sebastian Munster,58,111,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,112,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,113,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,114,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,115,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,116,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,117,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,118,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,119,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,120,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Aegidius Tschudi · 547 25,78,1.3,Switzerland,Basel,1540,1540.0,1540.0,Map,No
Johannes Honter,41,3,Switzerland,Basel,1541,1541.0,1541.0,Map,Yes
Johannes Honter,41,4.1,Switzerland,Basel,1544,1544.0,1544.0,Map,No
Olaus Magnus,53,1.1,Switzerland,Basel,1544,1544.0,1544.0,Map,No
Sebastian Munster,58,92a,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,106a,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,121,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,122,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,123,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,124,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,125,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,126,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,127,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,128,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,129,Switzerland,Basel,1544,1544.0,1544.0,Map,Yes
Sebastian Munster,58,S,Switzerland,Basel,1544,1544.0,1544.0,Book,Yes
Nikolaos Sophianos · 495,71,1.2,Switzerland,Basel,1544,1544.0,1544.0,Map,No
Johannes Honter,41,4.1,Switzerland,Basel,1545,1545.0,1545.0,Map,No
Olaus Magnus,53,1.1,Switzerland,Basel,1545,1545.0,1545.0,Map,No
Sebastian Munster,58,106b,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,130,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,131,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,132,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,133,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,134,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,132,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,133,Switzerland,Basel,1545,1545.0,1545.0,Map,Yes
Sebastian Munster,58,T,Switzerland,Basel,1545,1545.0,1545.0,Book,Yes
Nikolaos Sophianos · 495,71,A,Switzerland,Basel,1545,1545.0,1545.0,Book,Yes
Johannes Honter,41,8,Switzerland,Basel,1546,1546.0,1546.0,Map,Yes
Wolfgang Lazius,49,B,Switzerland,Basel,1546,1546.0,1546.0,Book,Yes
Sebastian Munster,58,U,Switzerland,Basel,1546,1546.0,1546.0,Book,Yes
Wolfgang Lazius,49,6,Switzerland,Basel,1548,1548.0,1548.0,Map,Yes
Cornelis Anthoniszoon,6,11.2,Switzerland,Basel,1550,1550.0,1550.0,Map,No
Caspar Brusch,16,2,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,73.1,Switzerland,Basel,1550,1550.0,1550.0,Map,No
Sebastian Munster,58,74c,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,101c,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,106c,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,111c,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,115c,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,121c,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,131a,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,135,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,136,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,137,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,138,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,139,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,140,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,141,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,142,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,143,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,144,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,145,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,146,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,147,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,148,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,149,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,150,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,151,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,152,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,153,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,154,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,155,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,156,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,157,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,158,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,159,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,160,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,161,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,162,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,163,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,164,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,165,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,166,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,167,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,168,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,169,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,170,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,171,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,172,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,173,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,174,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,175,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,176,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,177,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,178,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,179,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,180,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,181,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,182,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,183,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,184,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,185,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,186,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,187,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Sebastian Munster,58,188,Switzerland,Basel,1550,1550.0,1550.0,Map,Yes
Nikolaos Sophianos · 495,71,1.3,Switzerland,Basel,1550,1550.0,1550.0,Map,No
Nikolaos Sophianos · 495,71,А.1,Switzerland,Basel,1550,1550.0,1550.0,Book,No
Augustin Hirschvogel,40,4.5,Switzerland,Basel,1551,1551.0,1551.0,Map,No
Wolfgang Lazius,49,C,Switzerland,Basel,1551,1551.0,1551.0,Book,Yes
Sebastian Munster,58,W,Switzerland,Basel,1551,1551.0,1551.0,Book,Yes
Johannes Honter,41,4.1,Switzerland,Basel,1552,1552.0,1552.0,Map,No
Olaus Magnus,53,1.1,Switzerland,Basel,1552,1552.0,1552.0,Map,No
Caspar Brusch,16,K,Switzerland,Basel,1553,1553.0,1553.0,Book,Yes
Johann Cuspinianus,24,D,Switzerland,Basel,1553,1553.0,1553.0,Book,Yes
Johann Cuspinianus,24,G,Switzerland,Basel,1553,1553.0,1553.0,Book,Yes
Paolo Giovio,33,M,Switzerland,Basel,1556,1556.0,1556.0,Book,Yes
Wolfgang Lazius,49,8,Switzerland,Basel,1556,1556.0,1556.0,Map,Yes
Wolfgang Lazius,49,E,Switzerland,Basel,1556,1556.0,1556.0,Book,Yes
Wolfgang Lazius,49,F,Switzerland,Basel,1557,1557.0,1557.0,Book,Yes
Wolfgang Wissenburg,82,C,Switzerland,Basel,1557,1557.0,1557.0,Book,Yes
Aegidius Tschudi · 547 25,78,1.5,Switzerland,Basel,1560,1560.0,1560.0,Map,No
Aegidius Tschudi · 547 25,78,A.1,Switzerland,Basel,1560,1560.0,1560.0,Book,No
Aegidius Tschudi · 547 25,78,B.1,Switzerland,Basel,1560,1560.0,1560.0,Book,No
Johannes Honter,41,A,Switzerland,Basel,1561,1561.0,1561.0,Book,Yes
Wacław Grodecki,35,А,Switzerland,Basel,ca. 1562,1557.0,1567.0,Book,Yes
Wacław Grodecki,35,1.1,Switzerland,Basel,ca. 1562,1557.0,1567.0,Map,No
Augustin Hirschvogel,40,4.5,Switzerland,Basel,1563,1563.0,1563.0,Map,No
Augustin Hirschvogel,40,4.6,Switzerland,Basel,1563,1563.0,1563.0,Map,No
Wolfgang Lazius,49,К,Switzerland,Basel,1564,1564.0,1564.0,Book,Yes
Augustin Hirschvogel,40,4.5,Switzerland,Basel,1567,1567.0,1567.0,Map,No
Augustin Hirschvogel,40,4.6,Switzerland,Basel,1567,1567.0,1567.0,Map,No
Olaus Magnus,53,1.5,Switzerland,Basel,1567,1567.0,1567.0,Map,No
Johann Sambucus,65,K,Switzerland,Basel,1568,1568.0,1568.0,Book,Yes
Wacław Grodecki,35,1.2,Switzerland,Basel,1570,1570.0,1570.0,Map,No
Augustin Hirschvogel,40,4.5,Switzerland,Basel,1571,1571.0,1571.0,Map,No
Augustin Hirschvogel,40,4.6,Switzerland,Basel,1571,1571.0,1571.0,Map,No
Johann Sambucus,65,E,Switzerland,Basel,1574,1574.0,1574.0,Book,Yes
Johann Sambucus,65,M,Switzerland,Basel,1574,1574.0,1574.0,Book,Yes
Bartholomaeus Scultetus,66,F,Switzerland,Basel,1575,1575.0,1575.0,Book,Yes
Wolfgang Lazius,49,8.1,Switzerland,Basel,1577,1577.0,1577.0,Map,No
Johannes A ventinus,9,D.2,Switzerland,Basel,1580,1580.0,1580.0,Book,No
Gemma Frisius,29,8,Switzerland,Basel,1583,1583.0,1583.0,Map,Yes
Johannes Honter,41,A,Switzerland,Basel,1583,1583.0,1583.0,Book,Yes
Johannes Honter,41,A,Switzerland,Basel,1585,1585.0,1585.0,Book,Yes
Martin Helwig,38,1.14,Switzerland,Basel,1588,1588.0,1588.0,Map,No
Nikolaos Sophianos · 495,71,1.11,Switzerland,Basel,1601,1601.0,1601.0,Map,No
Aegidius Tschudi · 547 25,78,1.16,Switzerland,Basel,1614,1614.0,1614.0,Map,No
Gerard Mercator,56,17.10,Switzerland,Geneva,1595,1595.0,1595.0,Map,No
Sebastian Munster,58,47.1,Switzerland,Zurich,1534,1534.0,1534.0,Map,No
Johannes Stumpf,73,1,Switzerland,Zurich,1538,1538.0,1538.0,Map,Yes
Johannes Honter,41,5.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,6.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,7.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,8.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,9.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,10.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,11.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,12.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,13.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,14.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,15.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,16.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,17.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,18.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,19.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,20.1,Switzerland,Zurich,1546,1546.0,1546.0,Map,No
Johannes Honter,41,12,Switzerland,Zurich,1546,1546.0,1546.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1548,1548.0,1548.0,Book,Yes
Johannes Stumpf,73,3.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,4.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,5.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,6.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,7.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,8.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,9.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,10.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,11.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,12.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,13.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,14.2,Switzerland,Zurich,1548,1548.0,1548.0,Map,No
Johannes Stumpf,73,B,Switzerland,Zurich,1548,1548.0,1548.0,Book,Yes
Johannes Stumpf,73,01549,Switzerland,Zurich,1548,1548.0,1548.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1548,1548.0,1548.0,Book,Yes
Johannes Honter,41,0,Switzerland,Zurich,1548,1548.0,1548.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1552,1552.0,1552.0,Book,Yes
Johannes Honter,41,D,Switzerland,Zurich,1552,1552.0,1552.0,Book,Yes
Johannes Stumpf,73,12,Switzerland,Zurich,1554,1554.0,1554.0,Map,Yes
Johannes Stumpf,73,C.1,Switzerland,Zurich,1556,1556.0,1556.0,Book,No
Johannes Stumpf,73,1,Switzerland,Zurich,1556,1556.0,1556.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1558,1558.0,1558.0,Book,Yes
Johannes Honter,41,2,Switzerland,Zurich,1558,1558.0,1558.0,Map,Yes
Johannes Honter,41,12,Switzerland,Zurich,1562,1562.0,1562.0,Map,Yes
Johannes Stumpf,73,C.2,Switzerland,Zurich,1562,1562.0,1562.0,Book,No
Johannes Honter,41,B,Switzerland,Zurich,1564,1564.0,1564.0,Book,Yes
Johannes Honter,41,0,Switzerland,Zurich,1564,1564.0,1564.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1565,1565.0,1565.0,Book,Yes
Johannes Honter,41,0,Switzerland,Zurich,1565,1565.0,1565.0,Map,Yes
Johannes Honter,41,8,Switzerland,Zurich,1570,1570.0,1570.0,Map,Yes
Johannes Honter,41,0,Switzerland,Zurich,1570,1570.0,1570.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1573,1573.0,1573.0,Book,Yes
Johannes Honter,41,0,Switzerland,Zurich,1573,1573.0,1573.0,Map,Yes
Johannes Stumpf,73,15:1574,Switzerland,Zurich,1573,1573.0,1573.0,Map,Yes
Johannes Stumpf,73,C.3,Switzerland,Zurich,1573,1573.0,1573.0,Book,No
Johannes Honter,41,B,Switzerland,Zurich,1578,1578.0,1578.0,Book,Yes
Johannes Honter,41,12,Switzerland,Zurich,1578,1578.0,1578.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1581,1581.0,1581.0,Book,Yes
Johannes Honter,41,0,Switzerland,Zurich,1581,1581.0,1581.0,Map,Yes
Johannes Honter,41,B,Switzerland,Zurich,1583,1583.0,1583.0,Book,Yes
Johannes Honter,41,D,Switzerland,Zurich,1583,1583.0,1583.0,Book,Yes
Johannes Honter,41,D,Switzerland,Zurich,1586,1586.0,1586.0,Book,Yes
Johannes Stumpf,73,B.1,Switzerland,Zurich,1586,1586.0,1586.0,Book,No
Johannes Honter,41,8,Switzerland,Zurich,1590,1590.0,1590.0,Map,Yes
Johannes Honter,41,D,Switzerland,Zurich,1590,1590.0,1590.0,Book,Yes
Johannes Honter,41,B,Switzerland,Zurich,1597,1597.0,1597.0,Book,Yes
Johannes Honter,41,12,Switzerland,Zurich,1597,1597.0,1597.0,Map,Yes
Johannes Honter,41,D,Switzerland,Zurich,1602,1602.0,1602.0,Book,Yes
Johannes Honter,41,D,Switzerland,Zurich,1606,1606.0,1606.0,Book,Yes
Johannes Stumpf,73,B.2,Switzerland,Zurich,1606,1606.0,1606.0,Book,No
Heinrich Zell,84,C,USSR,Kaliningrad,1563,1563.0,1563.0,Book,Yes
Pietro Cappo,21,23,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,24,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,25,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,26,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,27,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,28,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,29,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,30,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,31,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,32,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,33,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,34,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,35,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,36,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
Pietro Cappo,21,37,Yugoslavia,Izola,1524-26,1524.0,1526.0,Map,Yes
